transaction_id,transaction_date,amount,transaction_type,merchant_name,category,account_type,location,currency,description
828,8/27/2022,916.95,withdrawal,Chatterbridge,utilities,checking,Skurup,SEK,habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel
829,8/16/2022,4002.85,withdrawal,Blogspan,entertainment,savings,Silute,LTL,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris
830,8/27/2022,3387.24,deposit,Oyoloo,utilities,checking,Cikaung,IDR,mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
831,8/11/2022,9313.9,withdrawal,Zoomzone,entertainment,credit card,Serra D'El Rei,EUR,hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat
832,8/28/2022,781.71,deposit,Skidoo,entertainment,savings,Sindangkopo,IDR,sem fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis
833,8/11/2022,3552.39,transfer,Tagopia,entertainment,savings,Barrancas,COP,in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
834,8/25/2022,380.21,deposit,Skyndu,transportation,credit card,Cicurug,IDR,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes
835,8/9/2022,432.3,withdrawal,Meedoo,groceries,checking,Stony Hill,JMD,potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non
836,8/22/2022,5957.65,withdrawal,Innotype,groceries,credit card,Swellendam,ZAR,quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non mauris
837,8/12/2022,6699.54,withdrawal,Fliptune,utilities,credit card,Boshkengash,TJS,id consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer
838,8/29/2022,2805.17,deposit,Yodoo,entertainment,savings,Jaguariúna,BRL,in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis bibendum felis
839,8/28/2022,2312.45,withdrawal,Voonder,entertainment,checking,Massenya,XAF,primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti
840,8/6/2022,4905.23,transfer,Meedoo,groceries,credit card,Calaya,PHP,gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at
841,8/12/2022,1564.44,deposit,DabZ,entertainment,checking,Leeuwarden,EUR,tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu
842,8/2/2022,4942.99,withdrawal,Yambee,utilities,savings,Alikalia,SLL,magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget
843,8/15/2022,2192.78,deposit,Realcube,entertainment,credit card,Longmenfan,CNY,dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum
844,8/7/2022,6823.17,transfer,Bluejam,groceries,credit card,Roma,EUR,volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
845,8/14/2022,6819.34,withdrawal,Feedspan,utilities,credit card,Klwów,PLN,neque duis bibendum morbi non quam nec dui luctus rutrum nulla tellus in sagittis dui vel
846,8/2/2022,3973.14,deposit,Plambee,entertainment,savings,Det Udom,THB,nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim blandit mi
847,8/21/2022,7466.49,withdrawal,Youfeed,utilities,checking,Matungao,PHP,morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis nam
848,8/26/2022,1074.03,deposit,Eare,transportation,credit card,Munggang,IDR,sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus
849,8/24/2022,6137.44,deposit,Myworks,groceries,credit card,Sidomulyo,IDR,cras pellentesque volutpat dui maecenas tristique est et tempus semper
850,8/7/2022,6642.81,transfer,Devcast,transportation,credit card,Soio,AOA,vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue eget semper
851,8/12/2022,8300.27,withdrawal,Dazzlesphere,transportation,checking,Panadura,LKR,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non
852,8/27/2022,3142.1,withdrawal,Riffpath,entertainment,credit card,Rio Grande,BRL,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl
853,8/17/2022,4403.37,withdrawal,Yodel,transportation,savings,Dīvāndarreh,IRR,sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae nulla
854,8/9/2022,3518.64,transfer,Jabbertype,entertainment,savings,Kozyatyn,UAH,euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc
855,8/19/2022,4753.28,deposit,Viva,groceries,checking,Gœsdorf,EUR,mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis
856,8/23/2022,9489.25,transfer,Podcat,transportation,checking,Farranacoush,EUR,diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien
857,8/21/2022,9901.04,deposit,LiveZ,transportation,credit card,Třemošnice,CZK,non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus
858,8/30/2022,217.06,withdrawal,Skibox,utilities,checking,Lameira,EUR,ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
859,8/16/2022,1456.15,deposit,Bubblemix,transportation,savings,Djambala,XAF,rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet
860,8/19/2022,2754.81,deposit,Dynazzy,groceries,credit card,Nalsian Norte,PHP,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum
861,8/1/2022,8367.35,transfer,Agivu,transportation,savings,Kedungkrajan,IDR,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam
862,8/27/2022,759.88,deposit,Zoovu,groceries,credit card,Napoles,PHP,ut erat id mauris vulputate elementum nullam varius nulla facilisi cras non velit nec nisi vulputate nonummy maecenas
863,8/18/2022,7418.88,deposit,Feedfish,utilities,savings,Xiaozhai,CNY,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean
864,8/4/2022,6641.46,withdrawal,Gigabox,utilities,checking,Rubiataba,BRL,interdum eu tincidunt in leo maecenas pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus
865,8/13/2022,1719.95,deposit,Myworks,groceries,credit card,Gaiyang,CNY,orci nullam molestie nibh in lectus pellentesque at nulla suspendisse potenti cras in
866,8/19/2022,7329.94,deposit,Skilith,utilities,savings,Des Moines,USD,enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula
867,8/26/2022,9547.58,deposit,Browsecat,utilities,checking,Loukhi,RUB,odio porttitor id consequat in consequat ut nulla sed accumsan felis ut at
868,8/13/2022,4111.78,withdrawal,Skyvu,entertainment,credit card,Ko Samui,THB,quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci
869,8/16/2022,2432.07,deposit,Tekfly,utilities,credit card,Mautapaga Bawah,IDR,eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc
870,8/15/2022,707.73,transfer,Eamia,groceries,savings,Yangchao,CNY,augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed
871,8/8/2022,5106.61,withdrawal,Vitz,transportation,savings,Nezlobnaya,RUB,nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque
872,8/28/2022,3170.01,transfer,Tagchat,groceries,savings,Santa María de Jesús,GTQ,posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere
873,8/30/2022,9163.98,deposit,Zoozzy,groceries,checking,Garbolovo,RUB,eu mi nulla ac enim in tempor turpis nec euismod
874,8/14/2022,8170.36,withdrawal,Wikizz,transportation,checking,Ja Ela,LKR,etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id
875,8/6/2022,7932.25,deposit,Voonte,utilities,checking,Wewit,IDR,porttitor pede justo eu massa donec dapibus duis at velit eu
876,8/17/2022,1009.57,deposit,Flipbug,transportation,credit card,Psary,PLN,natoque penatibus et magnis dis parturient montes nascetur ridiculus mus
877,8/15/2022,797.53,transfer,Kwilith,transportation,credit card,Sunzhuang,CNY,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est
878,8/28/2022,2561.93,deposit,Skilith,groceries,credit card,Duut,MNT,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer a
879,8/16/2022,8601.19,deposit,Livetube,utilities,checking,Caper,IDR,in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien
880,8/13/2022,2794.18,transfer,Meezzy,groceries,checking,Krajan,IDR,nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
881,8/1/2022,5630.01,withdrawal,Jaxspan,transportation,credit card,Zhangjiaji,CNY,ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem
882,8/25/2022,6024.83,withdrawal,Quimm,groceries,savings,Marcara,PEN,commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris
883,8/25/2022,1917.95,transfer,Rhynyx,utilities,checking,Tanshan,CNY,fusce consequat nulla nisl nunc nisl duis bibendum felis sed interdum venenatis turpis enim
884,8/21/2022,2846.14,withdrawal,Ainyx,utilities,savings,Huangtan,CNY,quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
885,8/23/2022,7059.59,transfer,Mynte,entertainment,checking,Manggu,IDR,eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis donec semper
886,8/18/2022,8588.23,deposit,Twitterwire,transportation,checking,Bayan Qagan,CNY,pede posuere nonummy integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
887,8/30/2022,1555.1,withdrawal,Zoombeat,transportation,checking,Kagay,PHP,mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec posuere metus vitae ipsum aliquam non
888,8/15/2022,7989.57,withdrawal,Vidoo,utilities,credit card,Gelang,IDR,aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien sapien non mi integer ac neque duis bibendum morbi
889,8/27/2022,2164.27,deposit,Eire,utilities,credit card,Kragan,IDR,eget massa tempor convallis nulla neque libero convallis eget eleifend
890,8/12/2022,4265.36,transfer,Aivee,transportation,credit card,Mae Fa Luang,THB,dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante
891,8/4/2022,694.44,withdrawal,Dablist,groceries,savings,Nova Iguaçu,BRL,faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum
892,8/30/2022,2964.52,withdrawal,Edgetag,transportation,credit card,Rybnoye,RUB,pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit
893,8/9/2022,2078.83,deposit,Fadeo,transportation,savings,Mamu,CNY,pulvinar lobortis est phasellus sit amet erat nulla tempus vivamus in felis eu
894,8/10/2022,3411.36,deposit,Cogibox,groceries,credit card,Biryulëvo,RUB,dis parturient montes nascetur ridiculus mus vivamus vestibulum sagittis sapien
895,8/29/2022,6083.22,transfer,Vinte,utilities,credit card,Koror,USD,arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget
896,8/17/2022,1503.59,deposit,Fatz,groceries,credit card,Vilufushi,MVR,felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl nunc rhoncus dui vel sem sed sagittis
897,8/2/2022,5921.84,transfer,Realmix,transportation,checking,Zhengwan,CNY,lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien
898,8/24/2022,2099.15,deposit,Blogpad,transportation,checking,Montluçon,EUR,amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor
899,8/28/2022,8692.81,transfer,Eazzy,entertainment,credit card,Klakeh,IDR,vestibulum velit id pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante
900,8/10/2022,888.92,deposit,Kaymbo,entertainment,checking,San Rafael,PHP,non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis
901,8/3/2022,4211.51,transfer,Voonder,entertainment,checking,Potikosin,IDR,fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
902,8/7/2022,9125.22,withdrawal,Zoonoodle,groceries,savings,Včelná,CZK,in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus
903,8/17/2022,1430.95,withdrawal,Mycat,utilities,checking,Jindaoxia,CNY,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare
904,8/19/2022,6412.28,withdrawal,Jaxnation,transportation,checking,Liuji,CNY,posuere cubilia curae nulla dapibus dolor vel est donec odio justo
905,8/4/2022,21.2,transfer,Realpoint,groceries,savings,Skhodnya,RUB,at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec
906,8/15/2022,5737.01,withdrawal,Zoomzone,transportation,checking,Kołaczyce,PLN,quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed
907,8/19/2022,6972.36,transfer,Camimbo,entertainment,checking,Kyra,RUB,imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin
908,8/13/2022,3952.2,deposit,Janyx,groceries,credit card,Goyang-si,KRW,nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis
909,8/26/2022,4906.17,withdrawal,Vinte,entertainment,credit card,Trzebieszów,PLN,luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et
910,8/9/2022,5294.86,withdrawal,Bubblemix,transportation,checking,Boa Esperança,BRL,orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend
911,8/28/2022,3410.84,transfer,Oyope,utilities,savings,Weibin,CNY,justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla
912,8/12/2022,4230.34,deposit,Devcast,utilities,checking,Nyagan,RUB,in faucibus orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec odio justo sollicitudin ut
913,8/13/2022,5264.69,deposit,Miboo,entertainment,credit card,Cikupa,IDR,quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa
914,8/14/2022,7662.57,deposit,Youtags,utilities,checking,Alcoy,PHP,fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis eget eleifend luctus
915,8/1/2022,7073.28,deposit,Zoomlounge,utilities,credit card,Kyaikkami,MMK,at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt
916,8/7/2022,4008.12,withdrawal,Flashdog,utilities,checking,Jiuxian,CNY,ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras
917,8/20/2022,7434.16,deposit,Eabox,entertainment,savings,Toksovo,RUB,est et tempus semper est quam pharetra magna ac consequat metus
918,8/6/2022,5218.72,deposit,Jamia,entertainment,credit card,Piña,PHP,mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit
919,8/21/2022,8648.39,transfer,Topicblab,utilities,checking,Birsa,IDR,blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum
920,8/3/2022,531.73,withdrawal,Buzzbean,groceries,savings,Eastern Suburbs Mc,AUD,nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis
921,8/30/2022,7266.27,withdrawal,Npath,transportation,savings,Muang Sing,LAK,elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
922,8/16/2022,9357.31,transfer,JumpXS,transportation,checking,Novokizhinginsk,RUB,adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec
923,8/30/2022,3951.19,deposit,Innotype,groceries,credit card,Ust’-Uda,RUB,id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia
924,8/6/2022,8181.75,deposit,Voomm,groceries,savings,Ostrowite,PLN,nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in
925,8/3/2022,368.07,transfer,LiveZ,transportation,savings,Banjar Bengkelgede,IDR,faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio
926,8/4/2022,7880.9,deposit,Kwimbee,transportation,credit card,Julayjilah,SAR,luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi sit amet lobortis sapien
927,8/5/2022,4550.88,deposit,Demizz,groceries,credit card,Yueyang,CNY,arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam
928,8/11/2022,6373.47,withdrawal,Buzzdog,utilities,savings,Ribeirópolis,BRL,congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium
929,8/11/2022,7317.4,transfer,Jabberstorm,groceries,checking,Dake,CNY,pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in
930,8/15/2022,7936.91,deposit,Jazzy,transportation,credit card,Demyansk,RUB,habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis
931,8/17/2022,8273.59,deposit,Oba,transportation,checking,Pridonskoy,RUB,augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
932,8/16/2022,3245.51,withdrawal,Yacero,entertainment,credit card,Kabardinka,RUB,varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
933,8/12/2022,1599.59,withdrawal,Demizz,entertainment,savings,Panjiawan,CNY,ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices
934,8/6/2022,6609.77,transfer,Zoozzy,entertainment,savings,Fahraj,IRR,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae
935,8/13/2022,5978.66,deposit,Yadel,utilities,credit card,Zhelin,CNY,odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non
936,8/30/2022,9659.73,transfer,Edgeblab,groceries,checking,Banff,CAD,mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis
937,8/18/2022,9058.7,transfer,Twiyo,groceries,checking,Bagacay,PHP,amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales
938,8/28/2022,7200.25,transfer,Skyble,entertainment,savings,Kansas City,USD,sem sed sagittis nam congue risus semper porta volutpat quam
939,8/9/2022,1087.69,transfer,Meeveo,transportation,credit card,Luoqiao,CNY,at turpis donec posuere metus vitae ipsum aliquam non mauris
940,8/14/2022,8076.55,deposit,Brainverse,utilities,credit card,Jiufeng,CNY,sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet pulvinar sed nisl
941,8/13/2022,2439.02,withdrawal,Gabcube,utilities,credit card,Rora Timur,IDR,pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula
942,8/27/2022,664.25,transfer,Omba,groceries,savings,Weitang,CNY,eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur
943,8/3/2022,2584.71,withdrawal,Skajo,utilities,checking,Cherskiy,RUB,mi pede malesuada in imperdiet et commodo vulputate justo in
944,8/22/2022,3807.45,transfer,Skilith,groceries,credit card,Heku,CNY,odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras
945,8/21/2022,6126.79,deposit,Photobean,transportation,checking,Donghe,CNY,habitasse platea dictumst morbi vestibulum velit id pretium iaculis diam erat fermentum justo nec
946,8/6/2022,3850.86,deposit,Youbridge,utilities,credit card,Mayskiy,RUB,integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc
947,8/14/2022,8817.69,deposit,Vitz,groceries,checking,Radomin,PLN,accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris
948,8/16/2022,8476.09,transfer,Realbuzz,entertainment,savings,Lugu,CNY,accumsan tellus nisi eu orci mauris lacinia sapien quis libero
949,8/9/2022,5011.41,transfer,Zoonoodle,groceries,savings,Weixing,CNY,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl duis
950,8/21/2022,7830.55,withdrawal,JumpXS,groceries,savings,Vinha,EUR,primis in faucibus orci luctus et ultrices posuere cubilia curae
951,8/30/2022,1437.84,transfer,Vinder,transportation,savings,Hörby,SEK,in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus
952,8/4/2022,1319.18,deposit,Voolith,entertainment,savings,Bimbo,XAF,est phasellus sit amet erat nulla tempus vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim
953,8/20/2022,6511.49,deposit,Jetwire,utilities,credit card,Manoc-Manoc,PHP,imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris
954,8/1/2022,7687.05,withdrawal,Trunyx,entertainment,checking,Hanna,CAD,vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec
955,8/7/2022,9373.67,deposit,Mita,groceries,checking,Kovylkino,RUB,ut blandit non interdum in ante vestibulum ante ipsum primis
956,8/25/2022,9472.94,transfer,Ailane,transportation,credit card,Santa Cruz,USD,amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor
957,8/9/2022,3479.71,deposit,Rhynoodle,transportation,savings,Santo Antônio de Jesus,BRL,vestibulum sed magna at nunc commodo placerat praesent blandit nam
958,8/12/2022,951.37,withdrawal,Mita,transportation,savings,Longkali,IDR,at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac habitasse platea
959,8/24/2022,5842.63,transfer,Twinte,utilities,credit card,Hongkeli,CNY,orci vehicula condimentum curabitur in libero ut massa volutpat convallis morbi odio
960,8/5/2022,9018.54,transfer,Ntag,entertainment,credit card,Chicacao,GTQ,ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar
961,8/20/2022,6165.12,transfer,Jaxworks,groceries,savings,Bardalah,ILS,et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit
962,8/4/2022,8513.95,deposit,Tanoodle,transportation,savings,Xiangrong,CNY,faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam
963,8/14/2022,448.75,transfer,Oyoyo,entertainment,checking,El Viejo,NIO,quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin
964,8/13/2022,1398.62,transfer,Quamba,utilities,credit card,Paris La Défense,EUR,in lectus pellentesque at nulla suspendisse potenti cras in purus eu magna vulputate luctus
965,8/16/2022,6152.59,withdrawal,Agivu,utilities,credit card,Loboniki,IDR,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse
966,8/5/2022,5095.68,deposit,Camimbo,groceries,credit card,Nyzhnya Krynka,UAH,porta volutpat erat quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus
967,8/1/2022,3792.99,deposit,Quinu,groceries,checking,Idalolong,IDR,in purus eu magna vulputate luctus cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus vivamus vestibulum
968,8/23/2022,7595.55,transfer,Skinix,entertainment,credit card,Profítis Ilías,EUR,gravida sem praesent id massa id nisl venenatis lacinia aenean
969,8/14/2022,2876.06,deposit,Dabtype,transportation,checking,Abadiânia,BRL,ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis
970,8/8/2022,7485.23,transfer,Fivechat,transportation,checking,Ketapang,IDR,lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet
971,8/24/2022,8215.65,transfer,Quimm,utilities,savings,Sorokino,RUB,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit
972,8/17/2022,6009.33,deposit,Digitube,groceries,checking,Xingtan,CNY,potenti in eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa
973,8/26/2022,722.52,deposit,Youopia,entertainment,credit card,Örbyhus,SEK,mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque
974,8/24/2022,461.68,deposit,Avamba,transportation,credit card,Hongwŏn,KPW,sed interdum venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus
975,8/7/2022,866.54,transfer,Nlounge,utilities,savings,Jenang Selatan,IDR,aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci
976,8/12/2022,9198.06,transfer,Yombu,transportation,credit card,Anding,CNY,integer non velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum
977,8/6/2022,9700.78,transfer,LiveZ,groceries,savings,Senggapi,IDR,convallis tortor risus dapibus augue vel accumsan tellus nisi eu
978,8/12/2022,2748.99,deposit,Kare,groceries,savings,Mata Grande,BRL,at velit eu est congue elementum in hac habitasse platea dictumst morbi
979,8/25/2022,266.74,transfer,Voonix,groceries,credit card,Delareyville,ZAR,sapien arcu sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac
980,8/15/2022,3473.4,deposit,Kwimbee,entertainment,savings,Comalapa,GTQ,proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue
981,8/13/2022,2578.08,withdrawal,Kwilith,entertainment,checking,Rokiškis,LTL,eleifend quam a odio in hac habitasse platea dictumst maecenas ut massa quis augue luctus tincidunt nulla mollis molestie lorem
982,8/2/2022,2798.54,transfer,Feedfish,entertainment,savings,Mosina,PLN,cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris
983,8/6/2022,7582.18,transfer,Gabspot,groceries,savings,Hamburg,EUR,aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id
984,8/29/2022,6560.11,deposit,Shuffledrive,entertainment,credit card,Sop Pong,THB,eu massa donec dapibus duis at velit eu est congue elementum in hac
985,8/28/2022,6769.98,transfer,Dynabox,utilities,credit card,Kyoto,JPY,sem praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio
986,8/25/2022,8221.26,deposit,Jaxnation,entertainment,credit card,Ralevka,UAH,erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo
987,8/3/2022,4523.34,withdrawal,Thoughtstorm,utilities,checking,Tong’an,CNY,aliquam non mauris morbi non lectus aliquam sit amet diam
988,8/15/2022,5480.58,transfer,Pixonyx,utilities,savings,Pateh Sam,GMD,consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices
989,8/22/2022,9661.99,transfer,Oba,transportation,credit card,Frýdlant,CZK,a nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio
990,8/19/2022,1795.89,transfer,Browsedrive,transportation,checking,Żarki,PLN,vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum
991,8/10/2022,5032.09,transfer,Skyndu,utilities,checking,Hechun,CNY,ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in
